Reviews,Positive,Negative,Neutral
great product camera quality iphone day processor super powerful small screen poor battery liferead,0.452,0.13,0.418
amazing mobileread,0.792,0.0,0.208
amazing product little bit battery issue goodread,0.388,0.0,0.612
overall happy satisfied price quality apple apple replace appleread,0.481,0.0,0.519
good industry read,0.592,0.0,0.408
nice product fast deliveryread,0.483,0.0,0.517
battery charging poorread,0.0,0.0,1.0
disappointed battery backup hour battery go end remark not purchase u highly mobile usingread,0.0,0.205,0.795
good phone battery backup okay expect good sound quality build qualityread,0.49,0.0,0.51
apple phone purchase display size camera quality satisfied concern battery phone suitable heavy gamer continue usersread,0.157,0.0,0.843
well oneread,0.677,0.0,0.323
nice phoneread,0.737,0.0,0.263
good mobileread,0.744,0.0,0.256
month camera stop workingread,0.0,0.423,0.577
good quailityread,0.744,0.0,0.256
nice product bat smallread,0.483,0.0,0.517
niceread,0.0,0.0,1.0
half month buy phone camera awesome display neat screen little small people big phone siri helpful con battery impressive work play game issue transfer file iphone window pc easy fast androidread,0.425,0.0,0.575
nice product appleread,0.583,0.0,0.417
awesomeread,0.0,0.0,1.0
good device feel handsread,0.492,0.0,0.508
packaging good phone excellent conditionfast charge mantione overall excellent value moneyread,0.645,0.0,0.355
nice productread,0.737,0.0,0.263
good device lag super fast performanceread,0.557,0.197,0.246
camera quality excellenttouch response awesomebattery drain quickly app open half hour whatsapp telegram callif carry power bank phone good hour time phone run app moderate user charge phone day thank flipkart  read,0.153,0.0,0.847
iphone compact beast usualread,0.0,0.0,1.0
good phone use good camera value money slightly battery good productread,0.613,0.0,0.387
cheap good phone deliver efficientlyread,0.42,0.0,0.58
value moneyread,0.706,0.0,0.294
receive product perfect timing inspite lockdown hassleskudo flipkartread,0.346,0.0,0.654
super  read,0.796,0.0,0.204
good iphone price rangeread,0.492,0.0,0.508
good phoneread,0.744,0.0,0.256
terrible battery backup overall performance goodread,0.0,0.383,0.617
orst batteryread,0.0,0.0,1.0
marvalas productim satisfiedread,0.0,0.0,1.0
esim work properly rest feature awesomeread,0.0,0.0,1.0
popular phone,0.737,0.0,0.263
battery awesomeread,0.0,0.0,1.0
good buy especially iphone lover great new spec small body smooth size look perfect buyread,0.578,0.0,0.422
regret purchase itread,0.0,0.583,0.417
phone get auto shut discharge entire battery phone startedread,0.0,0.0,1.0
price worth product easy handleread,0.615,0.0,0.385
apart battery screen superread,0.0,0.0,1.0
nice productread,0.737,0.0,0.263
awesome purchaseread,0.804,0.0,0.196
good value money touch issuesread,0.639,0.0,0.361
impressread,0.0,0.0,1.0
phone amazing price superb performanceread,0.725,0.0,0.275
mobile awesomeread,0.0,0.0,1.0
mobile awesomeread,0.0,0.0,1.0
mobile awesomeread,0.0,0.0,1.0
start iphone learning find smooth comfortableread,0.0,0.0,1.0
good phone universeread,0.592,0.0,0.408
pro phone sleek easy use support io display quality awesome camera outstandingcon battery backup compare priceread,0.427,0.0,0.573
awesome phoneread,0.804,0.0,0.196
good product working goodread,0.492,0.0,0.508
love compact size take bit time comfortable io android yearsread,0.484,0.0,0.516
phone gift mother face issue beginning shift android io use ease like performance tooread,0.418,0.0,0.582
goodread,0.0,0.0,1.0
perfect phone need pocketable phone solid chip set wonderful crisp display apple ohone different classmy son enjoy not forget buy nice case ita phone small smooth easily slip outi buy nice case good discountczartech transparent cover,0.377,0.092,0.531
phone user want compact budget phone youread,0.178,0.0,0.822
look reliable phone brand well appleread,0.296,0.0,0.704
love phoneread,0.808,0.0,0.192
apple flipkart authentic productsso price expect moreread,0.0,0.0,1.0
excellent phoneread,0.787,0.0,0.213
good image quality day light conditionread,0.367,0.0,0.633
good battery goodread,0.592,0.0,0.408
expectationsread,0.0,0.0,1.0
good phone image superbread,0.492,0.0,0.508
niceread,0.0,0.0,1.0
good oneread,0.744,0.0,0.256
goodread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
good quality productread,0.592,0.0,0.408
niceread,0.0,0.0,1.0
ultimate budjet phoneread,0.0,0.0,1.0
excellent phone battery backup satisfy drain fast camera performance look excellent apple problemread,0.51,0.0,0.49
phone good delivery boy behivor goodread,0.367,0.0,0.633
good need omprovent battery section need charge day runningread,0.266,0.0,0.734
nice productread,0.737,0.0,0.263
nice product nice service deliveredread,0.651,0.0,0.349
excellentread,0.0,0.0,1.0
awesome phone doubt itread,0.477,0.291,0.233
good cameragood chipset good performance compactonly issue battery liferead,0.453,0.0,0.547
nice small monster performancebut price add charger adaptor headphone alsoread,0.237,0.0,0.763
good phone price iphone seriesread,0.42,0.0,0.58
goodread,0.0,0.0,1.0
getting overheat quicklyread,0.0,0.0,1.0
look iphone io exp good phone price heavy user battery backup issueread,0.209,0.0,0.791
great budget option mention clearly product page come charger headphone box contain phone lighting usb c cable usb c cable fit old standard iphone charger pretty buy new wall charger cable iphone se sell india sadly version contain earpod charger charge cable unfair wrong apple not anythread,0.21,0.151,0.639
like apple give security seal online order check additional security seal box recite seal genuine product powerful like idea small device apple new chip cameraread,0.387,0.0,0.613
worth  read,0.655,0.0,0.345
awesome product good iphone budget get fair price good design good handy sized phone performance good iphone doesread,0.6,0.0,0.4
nice phoneread,0.737,0.0,0.263
excellentread,0.0,0.0,1.0
totally awesome product apple product use good performanceread,0.549,0.0,0.451
dream phoneread,0.667,0.0,0.333
good phone thing miss adapter let give iphoneread,0.276,0.152,0.571
mind blow phoneread,0.0,0.0,1.0
great deviceread,0.804,0.0,0.196
phone good quality product simply amazing worth moneyread,0.632,0.0,0.368
favourite iphone forever  read,0.0,0.0,1.0
heating problemread,0.0,0.0,1.0
nice product thank flipkart happyread,0.639,0.0,0.361
good phone day today use gamer heavy user flipkart give message hone good price great    read,0.432,0.0,0.568
good phone people love small size phone good phone battery effectiveread,0.556,0.0,0.444
awesomeread,0.0,0.0,1.0
amazing phone price pointread,0.559,0.0,0.441
boomread,0.0,0.0,1.0
battery performance badhitting issue camera sufficient performance average hang timeread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
battery okread,0.0,0.0,1.0
nyc producti impressed iphone fine   read,0.551,0.0,0.449
nice product flipkartread,0.583,0.0,0.417
not battery backup issue fantastic bionic chip phoneread,0.34,0.0,0.66
battery perfectread,0.0,0.0,1.0
good quality good handy mobile interested big phone largely mobile call whatsapp youtube decent battery privacy important requirementthis mobile tick requirement quality phone price point usage scenario mobile easily day m get hrs sot depend application eg read,0.284,0.0,0.716
performance decide useread,0.0,0.0,1.0
orst battery standby well avoidread,0.344,0.0,0.656
good small beast phone everread,0.42,0.0,0.58
simply superbread,0.0,0.0,1.0
super buget mobileread,0.661,0.0,0.339
bad iphone quality significantly compromise aspect display poor iphone user past year see bad model house appleread,0.0,0.419,0.581
authentic happy receive itread,0.552,0.0,0.448
good oneread,0.744,0.0,0.256
sprrrrrexcellent big heart ❤ ️ ❤ ️ ❤ ️read,0.0,0.0,1.0
goodread,0.0,0.0,1.0
excellentread,0.0,0.0,1.0
beast pack small packageread,0.0,0.0,1.0
awesome camera battery lowread,0.577,0.0,0.423
phone goodread,0.0,0.0,1.0
good product sure tampered glass use block proximity sensor read,0.344,0.192,0.464
budget apple product good use definitely feel premiumread,0.483,0.0,0.517
day run smooth think good product thank appleread,0.474,0.0,0.526
like lot  read,0.556,0.0,0.444
awesomeread,0.0,0.0,1.0
love product  read,0.677,0.0,0.323
bestread,0.0,0.0,1.0
exellent apple logo  expect tworead,0.0,0.0,1.0
awesome phoneread,0.804,0.0,0.196
love thisread,0.808,0.0,0.192
itdesign old performance match late editionsread,0.0,0.0,1.0
nice value money greatread,0.722,0.0,0.278
simple stylish look touch awesomeread,0.0,0.0,1.0
usual apple appleread,0.0,0.0,1.0
good offer handy stylish phoneread,0.42,0.0,0.58
superb phone superb expectedread,0.804,0.0,0.196
everyday gets switch time irritating spend moneyread,0.0,0.333,0.667
want iphoneotherwise recommend priceread,0.655,0.0,0.345
receive update io perform previous versionread,0.0,0.0,1.0
brilliant awesomeread,0.792,0.0,0.208
mobile work expect take call battery discharge moreread,0.0,0.0,1.0
awesome unbeatable performance camerabetter display phone rangeit feel like iphone miniread,0.423,0.0,0.577
well productread,0.677,0.0,0.323
good productread,0.744,0.0,0.256
initial impression happyread,0.487,0.0,0.513
specially good photo video stability video awesome get good price worthread,0.553,0.0,0.447
good productread,0.744,0.0,0.256
niceread,0.0,0.0,1.0
phone heartno beat ❤ ️ ❤ ️ ❤ ️read,0.0,0.0,1.0
niceread,0.0,0.0,1.0
lovely handset slim setread,0.559,0.0,0.441
awesome productread,0.804,0.0,0.196
super productread,0.796,0.0,0.204
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
goodread,0.0,0.0,1.0
super mobile happy satisfiedread,0.792,0.0,0.208
nice productread,0.737,0.0,0.263
beautiful purchase good niceread,0.773,0.0,0.227
nice phone good qualityread,0.74,0.0,0.26
great generationvalue money phone late io update long time io run se generationread,0.255,0.0,0.745
gudread,0.0,0.0,1.0
compact convenient powerfulread,0.0,0.0,1.0
excellent phone apple feature load affordable pricesread,0.381,0.0,0.619
battery work properly gets discharge hour useread,0.0,0.0,1.0
product look bull ship battery keep die hrsread,0.0,0.358,0.642
good phone budgetread,0.592,0.0,0.408
awesomeread,0.0,0.0,1.0
good mobile phone,0.592,0.0,0.408
awesomeread,0.0,0.0,1.0
battery backup sufficient equal nokia early ideal professional people performance awesome satisfiedread,0.429,0.0,0.571
product briliant suggest buy productread,0.0,0.0,1.0
excellent qualityread,0.787,0.0,0.213
batteryread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
product deliver actual date quality apple product need mentionread,0.0,0.0,1.0
camera performance amazing hav imporve battery betterread,0.388,0.0,0.612
good product nirmal use itread,0.42,0.0,0.58
value money super mobileread,0.759,0.0,0.241
gdread,0.0,0.0,1.0
orth moneyread,0.0,0.0,1.0
good phone nice camera performancebattery light bit betterbut work good moderate user heavy user thoughread,0.417,0.0,0.583
orst purchase time month start give problem iphone restart automatically n stuck apple logo show error hardware relate issue … read,0.0,0.316,0.684
choice  read,0.0,0.0,1.0
goodread,0.0,0.0,1.0
aswam productsread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
sensor work speaker work have lot issue look like normal phone iphone strongly recommend buy product iphone failure model apple opinionread,0.259,0.12,0.62
awesome product usedread,0.672,0.0,0.328
problemread,0.0,0.0,1.0
get good productread,0.592,0.0,0.408
good phoneread,0.744,0.0,0.256
excellent product serviceread,0.649,0.0,0.351
battery happy phone good phone adapt will not backread,0.485,0.0,0.515
good  price quality excellent  read,0.688,0.0,0.312
totally worth itread,0.523,0.0,0.477
specification z mention dual sim correctread,0.0,0.0,1.0
tnx flipkart  read,0.512,0.0,0.488
awesome productread,0.804,0.0,0.196
good well charger n pin arrive costread,0.556,0.0,0.444
well provide chargerread,0.512,0.0,0.488
gif great great performance like race bike low fuel time peak charge complete light user secondary mobileread,0.415,0.081,0.504
perfect choiceread,0.787,0.0,0.213
superb camera excellent performance month battery health  m sad guy buy read,0.413,0.164,0.423
totally satisfiedread,0.0,0.0,1.0
literally awsomeread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
look compact phone compromise performance fluid ux design go love switch apple ecosystem android want easy pocket good choicehaving say miss dual sim slot come mm jack headphone apple product day camera department well low light photography ovread,0.279,0.077,0.644
apple good heavy internet user buy power bank phone battery seriously disappoint youread,0.168,0.254,0.578
look love phone ui entire experienceread,0.457,0.0,0.543
super design phoneread,0.661,0.0,0.339
superb time deliveryread,0.672,0.0,0.328
great productread,0.804,0.0,0.196
pocket phone excellent performanceread,0.552,0.0,0.448
low price range device goodread,0.0,0.344,0.656
bombread,0.0,0.0,1.0
performance great camera good like mobile handy main drawback battery liferead,0.543,0.0,0.457
battery charge strike hoursread,0.0,0.333,0.667
battery excellentread,0.0,0.0,1.0
superb iphoneread,0.804,0.0,0.196
battery moderatescreen goodcamera excellentform factor design excellenthome button haptic ecstaticsoverall haptic satisfyingsound goodinternet signal quality region goodoverall software experience excellentcall quality goodread,0.0,0.0,1.0
iphone work fine image video quality good battery drain fast watch videoread,0.32,0.0,0.68
niceread,0.0,0.0,1.0
perfectread,0.0,0.0,1.0
value moneyread,0.706,0.0,0.294
high speed workingread,0.0,0.0,1.0
orth good parentsread,0.592,0.0,0.408
great phone get great deal flipkart purchase iphone xs flipkart year work perfectly thank good qualityread,0.618,0.0,0.382
nice battery improvement requiredread,0.744,0.0,0.256
superrb phneall r go face battery backupother perfectread,0.0,0.0,1.0
battery problem shift iqoo battery satisfied   read,0.267,0.257,0.476
great instrument photo click niceread,0.506,0.0,0.494
amazing phone read,0.655,0.0,0.345
wonderful product good money investmenti like diss productread,0.645,0.0,0.355
regret buy   read,0.0,0.583,0.417
